#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 180  14
# Band-Index:    1
   7.51026    -33.018638
   7.43757    -33.019436
   7.36487    -33.021841
   7.29217    -33.025858
   7.21948    -33.031487
   7.14678    -33.038768
   7.07408    -33.047712
   7.00138    -33.058313
   6.92869    -33.070571
   6.85599    -33.084482
   6.78329    -33.099972
   6.71060    -33.116962
   6.63790    -33.135352
   6.56520    -33.154942
   6.49250    -33.175557
   6.41981    -33.196954
   6.34711    -33.218883
   6.27441    -33.241010
   6.20172    -33.263028
   6.12902    -33.284579
   6.12902    -33.284579
   6.09267    -33.273563
   6.05632    -33.261812
   6.01997    -33.249489
   5.98362    -33.236755
   5.94728    -33.223767
   5.91093    -33.210711
   5.87458    -33.197773
   5.83823    -33.185106
   5.80188    -33.172862
   5.76553    -33.161226
   5.72918    -33.150347
   5.69284    -33.140365
   5.65649    -33.131444
   5.62014    -33.123707
   5.58379    -33.117203
   5.54744    -33.112047
   5.51109    -33.108316
   5.47474    -33.106061
   5.43840    -33.105337
   5.43840    -33.105337
   5.37544    -33.104731
   5.31248    -33.102986
   5.24952    -33.100134
   5.18657    -33.096235
   5.12361    -33.091418
   5.06065    -33.085794
   4.99769    -33.079507
   4.93473    -33.072760
   4.87178    -33.065723
   4.80882    -33.058559
   4.74586    -33.051488
   4.68290    -33.044705
   4.61995    -33.038399
   4.55699    -33.032729
   4.49403    -33.027841
   4.43107    -33.023893
   4.36812    -33.021006
   4.30516    -33.019234
   4.24220    -33.018638
   4.24220    -33.018638
   4.19093    -33.018750
   4.13966    -33.019074
   4.08839    -33.019632
   4.03712    -33.020361
   3.98585    -33.021276
   3.93458    -33.022344
   3.88331    -33.023533
   3.83204    -33.024788
   3.78077    -33.026114
   3.72950    -33.027458
   3.67823    -33.028792
   3.62696    -33.030062
   3.57569    -33.031245
   3.52442    -33.032308
   3.47314    -33.033195
   3.42187    -33.033918
   3.37060    -33.034463
   3.31933    -33.034795
   3.26806    -33.034909
   3.26806    -33.034909
   3.19537    -33.035763
   3.12267    -33.038320
   3.04997    -33.042584
   2.97727    -33.048587
   2.90458    -33.056322
   2.83188    -33.065799
   2.75918    -33.077039
   2.68649    -33.089992
   2.61379    -33.104655
   2.54109    -33.120960
   2.46839    -33.138803
   2.39570    -33.158040
   2.32300    -33.178532
   2.25030    -33.200050
   2.17761    -33.222346
   2.10491    -33.245137
   2.03221    -33.268020
   1.95951    -33.266950
   1.88682    -33.266633
   1.88682    -33.266633
   1.85047    -33.266707
   1.81412    -33.266935
   1.77777    -33.267272
   1.74142    -33.263731
   1.70507    -33.250286
   1.66873    -33.236751
   1.63238    -33.223312
   1.59603    -33.210171
   1.55968    -33.197484
